SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,HighUsage,Efficiency,Month
SESSION00452,Graduate,Biology,2025-01-10,22.5,10,Studying,3,Confused,False,4.9,True,0.4444444444444444,1
SESSION00453,Undergraduate,Engineering,2025-04-30,22.48,9,Coding,3,Gave Up,True,2.3,True,0.400355871886121,4
SESSION00454,Undergraduate,Engineering,2024-10-22,8.93,2,Writing,3,Assignment Completed,True,4.0,False,0.22396416573348266,10
SESSION00455,High School,Engineering,2025-04-09,5.1,1,Writing,5,Assignment Completed,True,4.1,False,0.19607843137254904,4
SESSION00456,Graduate,Psychology,2024-11-27,31.16,14,Writing,3,Assignment Completed,True,2.6,True,0.4492939666238768,11
SESSION00457,Graduate,Math,2024-07-01,13.58,2,Writing,3,Confused,False,3.7,False,0.14727540500736377,7
SESSION00458,Graduate,Math,2024-07-18,17.76,4,Homework Help,2,Assignment Completed,True,2.5,False,0.2252252252252252,7
SESSION00459,Graduate,Engineering,2025-01-30,6.17,1,Coding,3,Idea Drafted,True,4.6,False,0.1620745542949757,1
SESSION00460,Graduate,Biology,2025-06-02,21.22,4,Writing,4,Assignment Completed,True,3.0,False,0.18850141376060323,6
SESSION00461,Undergraduate,Business,2024-08-04,11.57,4,Coding,3,Assignment Completed,False,1.4,False,0.34572169403630076,8
SESSION00462,Graduate,Psychology,2024-09-25,30.38,14,Coding,3,Assignment Completed,True,2.5,True,0.4608294930875576,9
SESSION00463,Undergraduate,History,2025-06-08,47.81,20,Studying,4,Confused,False,3.1,True,0.4183225266680611,6
SESSION00464,Undergraduate,History,2024-10-11,13.14,4,Writing,5,Assignment Completed,False,4.8,False,0.30441400304414,10
SESSION00465,High School,Math,2024-09-29,1.38,1,Studying,3,Assignment Completed,True,3.6,False,0.7246376811594204,9
SESSION00466,Undergraduate,Math,2025-05-04,36.05,8,Writing,3,Assignment Completed,True,3.3,True,0.22191400832177532,5
SESSION00467,Undergraduate,History,2024-09-26,0.94,1,Coding,3,Assignment Completed,True,4.5,False,1.0638297872340425,9
SESSION00468,Undergraduate,History,2025-04-14,17.44,4,Studying,3,Gave Up,True,2.5,False,0.2293577981651376,4
SESSION00469,Graduate,Biology,2025-03-10,14.24,4,Writing,5,Idea Drafted,True,5.0,False,0.2808988764044944,3
SESSION00470,High School,Engineering,2025-06-20,5.23,1,Studying,5,Idea Drafted,False,4.5,False,0.19120458891013384,6
SESSION00471,Undergraduate,Psychology,2025-01-25,11.23,3,Coding,2,Assignment Completed,True,1.4,False,0.26714158504007124,1
SESSION00472,Undergraduate,Business,2025-05-22,17.09,3,Research,3,Confused,True,4.2,False,0.17554125219426564,5
SESSION00473,Undergraduate,Business,2025-02-17,24.63,4,Coding,4,Idea Drafted,False,5.0,False,0.16240357287860333,2
SESSION00474,Undergraduate,Computer Science,2025-02-02,4.78,1,Research,3,Assignment Completed,True,3.3,False,0.20920502092050208,2
SESSION00475,Graduate,History,2025-04-30,18.57,4,Homework Help,4,Assignment Completed,False,3.7,False,0.21540118470651587,4
SESSION00476,Undergraduate,Business,2025-06-18,8.41,2,Brainstorming,3,Idea Drafted,True,2.3,False,0.23781212841854935,6
SESSION00477,Graduate,Business,2025-01-15,4.79,1,Studying,4,Idea Drafted,True,3.4,False,0.20876826722338204,1
SESSION00478,Undergraduate,Engineering,2025-06-17,3.51,1,Writing,3,Assignment Completed,False,3.9,False,0.2849002849002849,6
SESSION00479,Undergraduate,Math,2024-09-03,13.31,3,Studying,2,Idea Drafted,True,1.0,False,0.2253944402704733,9
SESSION00480,Undergraduate,Engineering,2025-02-22,10.77,2,Studying,3,Idea Drafted,True,3.7,False,0.18570102135561747,2
SESSION00481,High School,Business,2025-01-03,5.43,2,Studying,4,Gave Up,True,4.5,False,0.3683241252302026,1
SESSION00482,Graduate,Biology,2025-01-15,17.2,6,Homework Help,1,Idea Drafted,True,1.0,True,0.3488372093023256,1
SESSION00483,Graduate,History,2024-06-25,11.35,2,Homework Help,2,Assignment Completed,True,2.3,False,0.1762114537444934,6
SESSION00484,Graduate,Engineering,2024-08-20,48.43,13,Coding,4,Idea Drafted,True,3.9,True,0.26842865992153625,8
SESSION00485,Graduate,Math,2024-07-01,20.67,4,Homework Help,4,Confused,True,4.6,False,0.1935171746492501,7
SESSION00486,Graduate,History,2024-10-29,19.91,4,Studying,4,Idea Drafted,True,2.9,False,0.20090406830738322,10
SESSION00487,Undergraduate,Biology,2025-04-18,6.9,1,Studying,3,Confused,False,4.3,False,0.14492753623188406,4
SESSION00488,Undergraduate,Business,2025-03-18,50.52,12,Coding,3,Assignment Completed,True,3.4,True,0.2375296912114014,3
SESSION00489,High School,Psychology,2025-04-18,41.71,8,Coding,3,Assignment Completed,True,2.9,True,0.1918005274514505,4
SESSION00490,Undergraduate,Engineering,2025-01-25,17.68,4,Homework Help,5,Idea Drafted,True,5.0,False,0.22624434389140272,1
SESSION00491,Undergraduate,Computer Science,2024-12-04,16.15,6,Homework Help,3,Assignment Completed,True,2.2,True,0.3715170278637771,12
SESSION00492,Undergraduate,Engineering,2025-01-30,14.78,3,Writing,4,Gave Up,True,3.1,False,0.2029769959404601,1
SESSION00493,Graduate,Psychology,2024-11-03,8.91,2,Studying,3,Assignment Completed,False,3.5,False,0.2244668911335578,11
SESSION00494,Undergraduate,History,2024-06-24,6.15,1,Studying,2,Idea Drafted,True,2.2,False,0.16260162601626016,6
SESSION00495,Undergraduate,Business,2024-12-27,12.57,2,Brainstorming,3,Confused,False,4.3,False,0.15910898965791567,12
SESSION00496,High School,Business,2024-09-07,27.04,11,Homework Help,5,Idea Drafted,False,4.2,True,0.4068047337278107,9
SESSION00497,Undergraduate,Computer Science,2024-09-04,19.51,5,Coding,3,Assignment Completed,True,4.4,True,0.2562788313685289,9
SESSION00498,Undergraduate,Math,2024-08-05,22.96,6,Homework Help,4,Assignment Completed,True,5.0,True,0.2613240418118467,8
SESSION00499,Undergraduate,Math,2025-04-04,16.77,5,Writing,2,Assignment Completed,True,1.1,True,0.2981514609421586,4
SESSION00500,High School,Biology,2024-10-20,21.51,4,Writing,3,Idea Drafted,True,2.1,False,0.18596001859600184,10
SESSION00501,Undergraduate,Engineering,2025-03-30,10.67,2,Studying,3,Confused,True,3.0,False,0.18744142455482662,3
SESSION00502,High School,History,2025-04-16,51.13,23,Homework Help,3,Assignment Completed,False,1.8,True,0.44983375708977114,4
SESSION00503,Graduate,Business,2024-12-05,3.08,1,Writing,3,Gave Up,False,3.0,False,0.3246753246753247,12
SESSION00504,High School,Engineering,2024-09-29,29.54,5,Brainstorming,5,Idea Drafted,True,4.9,True,0.16926201760324983,9
SESSION00505,Undergraduate,Engineering,2025-03-21,0.8,1,Writing,4,Idea Drafted,True,5.0,False,1.25,3
SESSION00506,Undergraduate,History,2025-05-02,61.64,18,Coding,5,Assignment Completed,True,5.0,True,0.2920181700194679,5
SESSION00507,Undergraduate,History,2024-10-07,15.56,6,Research,4,Confused,False,3.5,True,0.3856041131105398,10
SESSION00508,Undergraduate,Psychology,2025-02-06,1.73,1,Homework Help,4,Idea Drafted,True,3.5,False,0.5780346820809249,2
SESSION00509,Undergraduate,Computer Science,2024-09-09,13.74,4,Writing,1,Assignment Completed,True,1.0,False,0.29112081513828236,9
SESSION00510,Undergraduate,Engineering,2025-02-23,27.71,7,Writing,4,Assignment Completed,True,3.8,True,0.2526163839769036,2
SESSION00511,Graduate,Business,2024-11-27,1.31,1,Writing,2,Confused,False,2.1,False,0.7633587786259541,11
SESSION00512,Undergraduate,Computer Science,2025-03-11,8.25,1,Homework Help,4,Assignment Completed,True,5.0,False,0.12121212121212122,3
SESSION00513,Undergraduate,Engineering,2025-05-16,26.85,10,Coding,3,Idea Drafted,False,4.2,True,0.37243947858473,5
SESSION00514,High School,Computer Science,2025-02-12,14.84,4,Writing,4,Assignment Completed,True,4.4,False,0.2695417789757412,2
SESSION00515,Undergraduate,Biology,2025-01-29,19.17,6,Research,4,Idea Drafted,True,3.0,True,0.31298904538341155,1
SESSION00516,Undergraduate,Psychology,2025-01-29,39.56,11,Studying,5,Assignment Completed,True,3.9,True,0.2780586450960566,1
SESSION00517,Graduate,Engineering,2024-11-09,20.67,5,Homework Help,4,Idea Drafted,True,4.6,True,0.24189646831156264,11
SESSION00518,High School,Math,2024-07-31,18.52,4,Writing,4,Assignment Completed,True,2.9,False,0.2159827213822894,7
SESSION00519,Undergraduate,Math,2024-11-18,50.57,10,Writing,4,Assignment Completed,False,4.2,True,0.19774569903104608,11
SESSION00520,Undergraduate,Engineering,2024-12-24,37.23,17,Coding,4,Assignment Completed,True,4.5,True,0.4566210045662101,12
SESSION00521,Graduate,Math,2025-02-21,16.01,4,Coding,4,Gave Up,False,3.6,False,0.24984384759525294,2
SESSION00522,Graduate,Biology,2024-09-08,53.5,13,Homework Help,3,Confused,True,4.5,True,0.24299065420560748,9
SESSION00523,Undergraduate,Psychology,2025-06-04,9.99,4,Coding,4,Assignment Completed,True,3.4,False,0.40040040040040037,6
SESSION00524,Undergraduate,Biology,2024-09-27,20.51,5,Homework Help,5,Confused,False,4.7,True,0.24378352023403216,9
SESSION00525,Undergraduate,Business,2024-10-28,9.6,3,Writing,3,Assignment Completed,True,2.7,False,0.3125,10
SESSION00526,Graduate,History,2024-07-11,10.48,5,Writing,5,Confused,True,5.0,True,0.47709923664122134,7
SESSION00527,High School,Biology,2025-05-23,9.91,4,Coding,3,Confused,True,2.8,False,0.4036326942482341,5
SESSION00528,Undergraduate,Engineering,2024-11-01,21.64,4,Writing,3,Idea Drafted,True,4.0,False,0.18484288354898337,11
SESSION00529,Graduate,Math,2024-11-09,16.81,3,Studying,4,Assignment Completed,True,4.2,False,0.17846519928613921,11
SESSION00530,High School,Computer Science,2024-12-24,25.33,10,Homework Help,2,Assignment Completed,True,1.5,True,0.3947887879984209,12
SESSION00531,Undergraduate,Math,2025-04-14,9.27,1,Writing,3,Assignment Completed,False,2.2,False,0.10787486515641856,4
SESSION00532,Undergraduate,Computer Science,2024-09-25,16.51,6,Coding,3,Idea Drafted,True,3.2,True,0.3634161114476075,9
SESSION00533,Undergraduate,Business,2025-01-16,15.14,4,Coding,4,Assignment Completed,False,3.3,False,0.2642007926023778,1
SESSION00534,Undergraduate,Biology,2024-10-31,24.39,5,Research,5,Assignment Completed,True,4.2,True,0.2050020500205002,10
SESSION00535,Undergraduate,Biology,2025-01-01,19.41,5,Writing,3,Idea Drafted,False,3.6,True,0.2575991756826378,1
SESSION00536,Undergraduate,Math,2024-09-20,5.73,1,Writing,4,Assignment Completed,True,3.9,False,0.17452006980802792,9
SESSION00537,Graduate,Biology,2024-12-08,19.34,4,Studying,4,Confused,False,3.8,False,0.20682523267838676,12
SESSION00538,Graduate,Psychology,2025-01-28,19.18,4,Writing,1,Idea Drafted,True,1.0,False,0.20855057351407716,1
SESSION00539,Graduate,Computer Science,2024-06-30,16.35,3,Coding,4,Idea Drafted,True,3.8,False,0.18348623853211007,6
SESSION00540,High School,Computer Science,2025-03-18,12.42,2,Studying,2,Idea Drafted,False,1.7,False,0.1610305958132045,3
SESSION00541,Graduate,Math,2024-07-23,12.5,5,Coding,4,Assignment Completed,False,3.0,True,0.4,7
SESSION00542,High School,Computer Science,2024-08-03,7.83,2,Research,4,Idea Drafted,True,4.2,False,0.2554278416347382,8
SESSION00543,Undergraduate,Math,2025-01-29,21.31,4,Coding,2,Confused,False,2.2,False,0.18770530267480057,1
SESSION00544,Undergraduate,Business,2025-06-06,3.01,1,Writing,2,Gave Up,True,1.3,False,0.33222591362126247,6
SESSION00545,Graduate,Biology,2024-08-16,10.54,3,Writing,4,Assignment Completed,True,4.5,False,0.28462998102466797,8
SESSION00546,Undergraduate,Biology,2024-09-21,5.27,1,Coding,2,Confused,True,2.4,False,0.18975332068311196,9
SESSION00547,Undergraduate,Math,2024-11-30,16.64,3,Writing,5,Assignment Completed,True,5.0,False,0.18028846153846154,11
SESSION00548,High School,Biology,2025-05-26,5.41,1,Writing,1,Idea Drafted,True,1.0,False,0.18484288354898337,5
SESSION00549,Graduate,Computer Science,2024-07-11,18.22,6,Writing,4,Confused,False,4.1,True,0.32930845225027444,7
SESSION00550,Graduate,History,2024-09-11,27.69,8,Writing,4,Idea Drafted,False,2.9,True,0.28891296496930297,9
SESSION00551,High School,Biology,2024-12-22,20.9,5,Brainstorming,4,Assignment Completed,True,3.0,True,0.23923444976076558,12
SESSION00552,Undergraduate,Math,2024-12-01,24.11,10,Writing,2,Assignment Completed,True,3.0,True,0.41476565740356697,12
SESSION00553,Undergraduate,Engineering,2025-01-17,13.43,3,Writing,3,Idea Drafted,True,3.8,False,0.22338049143708116,1
SESSION00554,Graduate,Math,2025-04-06,4.17,1,Coding,4,Assignment Completed,True,3.4,False,0.23980815347721823,4
SESSION00555,High School,Business,2024-07-22,30.91,7,Coding,4,Idea Drafted,True,5.0,True,0.22646392753154318,7
SESSION00556,High School,History,2024-08-02,8.18,2,Coding,3,Confused,True,3.4,False,0.24449877750611249,8
SESSION00557,Undergraduate,Math,2025-03-15,38.64,13,Coding,4,Assignment Completed,True,5.0,True,0.3364389233954451,3
SESSION00558,Graduate,Psychology,2025-01-23,12.71,4,Homework Help,4,Assignment Completed,True,2.9,False,0.3147128245476003,1
SESSION00559,Undergraduate,Computer Science,2024-12-12,18.26,3,Research,4,Idea Drafted,True,4.5,False,0.16429353778751368,12
SESSION00560,Graduate,Computer Science,2025-03-30,7.68,3,Homework Help,4,Assignment Completed,True,5.0,False,0.390625,3
SESSION00561,Graduate,History,2024-08-15,5.43,2,Studying,4,Assignment Completed,True,3.9,False,0.3683241252302026,8
SESSION00562,Graduate,History,2024-09-17,9.99,2,Homework Help,2,Gave Up,False,1.9,False,0.20020020020020018,9
SESSION00563,Undergraduate,Computer Science,2025-04-06,52.35,19,Writing,3,Assignment Completed,True,2.3,True,0.3629417382999045,4
SESSION00564,Undergraduate,Psychology,2024-09-15,11.29,4,Studying,2,Idea Drafted,True,1.8,False,0.354295837023915,9
SESSION00565,High School,Biology,2024-09-16,66.27,31,Writing,5,Idea Drafted,True,4.4,True,0.46778331069865703,9
SESSION00566,High School,Business,2024-11-15,5.4,1,Coding,3,Gave Up,False,1.8,False,0.18518518518518517,11
SESSION00567,High School,Computer Science,2024-07-31,21.48,5,Studying,3,Confused,True,2.3,True,0.23277467411545624,7
SESSION00568,High School,History,2024-07-08,12.83,3,Writing,5,Assignment Completed,True,4.3,False,0.2338269680436477,7
SESSION00569,Undergraduate,Computer Science,2024-10-01,12.97,6,Coding,4,Confused,False,4.3,True,0.4626060138781804,10
SESSION00570,Undergraduate,Math,2024-06-28,22.68,7,Studying,5,Assignment Completed,True,5.0,True,0.30864197530864196,6
SESSION00571,Undergraduate,Computer Science,2025-06-15,9.19,2,Writing,3,Assignment Completed,True,2.2,False,0.2176278563656148,6
SESSION00572,Undergraduate,Engineering,2025-02-07,11.11,3,Writing,5,Assignment Completed,True,5.0,False,0.27002700270027,2
SESSION00573,Graduate,Biology,2024-11-29,11.88,2,Writing,4,Idea Drafted,True,4.1,False,0.16835016835016833,11
SESSION00574,Undergraduate,History,2024-08-09,32.02,7,Coding,4,Confused,False,5.0,True,0.21861336664584632,8
SESSION00575,Undergraduate,History,2024-10-10,13.64,3,Writing,1,Confused,True,1.0,False,0.21994134897360704,10
SESSION00576,Undergraduate,Psychology,2025-02-28,14.73,6,Homework Help,4,Idea Drafted,False,4.6,True,0.40733197556008144,2
SESSION00577,Undergraduate,History,2025-02-07,40.37,15,Homework Help,3,Assignment Completed,True,3.6,True,0.3715630418627694,2
SESSION00578,High School,Computer Science,2025-06-04,14.39,3,Coding,2,Confused,False,2.1,False,0.20847810979847115,6
SESSION00579,Undergraduate,Psychology,2024-12-15,14.63,4,Studying,3,Assignment Completed,True,3.2,False,0.27341079972658916,12
SESSION00580,Graduate,Engineering,2025-06-05,16.53,6,Brainstorming,5,Idea Drafted,False,3.7,True,0.36297640653357527,6
SESSION00581,High School,Computer Science,2024-09-13,2.31,1,Studying,3,Assignment Completed,True,2.7,False,0.4329004329004329,9
SESSION00582,Undergraduate,Psychology,2024-07-30,16.36,6,Writing,4,Idea Drafted,False,4.3,True,0.36674816625916873,7
SESSION00583,Graduate,Math,2024-11-03,15.15,3,Homework Help,2,Assignment Completed,False,2.8,False,0.198019801980198,11
SESSION00584,Graduate,Business,2025-06-17,4.03,1,Coding,3,Confused,True,3.9,False,0.24813895781637715,6
SESSION00585,High School,Biology,2024-09-23,42.17,14,Writing,2,Idea Drafted,True,2.2,True,0.3319895660422101,9
SESSION00586,Graduate,Computer Science,2025-02-16,13.2,3,Writing,3,Assignment Completed,False,2.9,False,0.2272727272727273,2
SESSION00587,High School,Math,2024-08-09,71.83,18,Brainstorming,3,Assignment Completed,False,2.7,True,0.2505916747876932,8
SESSION00588,Undergraduate,Business,2024-07-30,63.2,14,Homework Help,5,Assignment Completed,True,3.9,True,0.22151898734177214,7
SESSION00589,Undergraduate,Math,2025-05-02,29.59,8,Writing,4,Assignment Completed,True,3.8,True,0.2703616086515715,5
SESSION00590,High School,History,2024-09-29,45.47,10,Research,4,Assignment Completed,True,3.4,True,0.21992522542335607,9
SESSION00591,High School,Math,2025-04-27,3.97,1,Writing,3,Assignment Completed,True,3.4,False,0.2518891687657431,4
SESSION00592,Graduate,Business,2025-02-11,19.27,6,Writing,4,Confused,False,3.3,True,0.3113648157758173,2
SESSION00593,High School,Biology,2025-01-18,10.9,3,Homework Help,5,Confused,True,5.0,False,0.27522935779816515,1
SESSION00594,Undergraduate,Biology,2025-04-09,5.46,1,Studying,3,Idea Drafted,True,3.8,False,0.18315018315018314,4
SESSION00595,High School,Engineering,2025-02-23,7.01,2,Coding,3,Assignment Completed,True,4.1,False,0.28530670470756064,2
SESSION00596,High School,Psychology,2025-06-23,28.63,6,Studying,3,Gave Up,True,3.6,True,0.20957038071952497,6
SESSION00597,Graduate,Engineering,2025-04-15,8.1,2,Homework Help,3,Assignment Completed,False,2.4,False,0.2469135802469136,4
SESSION00598,Undergraduate,History,2024-09-25,10.51,2,Writing,3,Idea Drafted,False,1.8,False,0.19029495718363465,9
SESSION00599,Undergraduate,Math,2024-07-11,27.04,6,Studying,3,Assignment Completed,True,3.8,True,0.22189349112426035,7
SESSION00600,Undergraduate,Biology,2024-12-25,7.43,3,Coding,5,Confused,False,4.0,False,0.4037685060565276,12
SESSION00601,Graduate,Engineering,2025-03-18,22.61,5,Coding,2,Gave Up,True,2.8,True,0.22114108801415303,3
SESSION00602,Graduate,Psychology,2024-10-09,39.41,10,Writing,1,Idea Drafted,True,1.0,True,0.2537427048972342,10
SESSION00603,Undergraduate,Psychology,2025-01-20,48.84,10,Studying,4,Gave Up,False,4.0,True,0.20475020475020472,1
SESSION00604,Undergraduate,Biology,2024-08-27,16.72,6,Coding,2,Idea Drafted,True,1.0,True,0.35885167464114837,8
SESSION00605,Undergraduate,Computer Science,2025-03-06,26.47,10,Writing,3,Idea Drafted,True,2.8,True,0.37778617302606726,3
SESSION00606,Undergraduate,History,2025-04-14,22.63,5,Homework Help,4,Idea Drafted,True,4.8,True,0.22094564737074682,4
SESSION00607,Graduate,Psychology,2025-03-21,26.09,9,Studying,4,Confused,True,2.5,True,0.34495975469528556,3
SESSION00608,Undergraduate,Psychology,2025-04-02,9.95,2,Studying,4,Assignment Completed,False,4.4,False,0.20100502512562815,4
SESSION00609,Undergraduate,Psychology,2024-06-26,28.53,8,Homework Help,3,Assignment Completed,True,4.0,True,0.28040658955485454,6
SESSION00610,Undergraduate,Math,2025-06-18,21.93,7,Coding,5,Confused,False,4.4,True,0.31919744642042863,6
SESSION00611,High School,History,2025-05-17,13.59,2,Coding,4,Confused,True,4.8,False,0.14716703458425312,5
SESSION00612,Undergraduate,Computer Science,2024-12-31,8.2,1,Studying,4,Assignment Completed,True,3.0,False,0.12195121951219513,12
SESSION00613,Undergraduate,Psychology,2025-05-07,56.51,14,Coding,3,Gave Up,False,3.8,True,0.24774376216598834,5
SESSION00614,Undergraduate,Psychology,2024-09-16,14.38,4,Coding,4,Assignment Completed,True,2.7,False,0.27816411682892905,9
SESSION00615,Undergraduate,History,2025-04-29,13.26,3,Writing,4,Idea Drafted,True,5.0,False,0.22624434389140272,4
SESSION00616,Undergraduate,Math,2024-11-30,38.17,9,Homework Help,4,Idea Drafted,True,2.7,True,0.23578726748755566,11
SESSION00617,Undergraduate,Biology,2025-06-03,55.91,12,Writing,3,Gave Up,False,2.1,True,0.21463065641209086,6
SESSION00618,Undergraduate,Business,2024-10-30,10.15,2,Homework Help,4,Assignment Completed,True,4.4,False,0.19704433497536944,10
SESSION00619,Undergraduate,Business,2024-08-01,45.44,9,Studying,5,Assignment Completed,True,5.0,True,0.19806338028169015,8
SESSION00620,Undergraduate,Business,2024-07-28,8.8,3,Writing,4,Assignment Completed,True,3.3,False,0.3409090909090909,7
SESSION00621,High School,Psychology,2025-01-05,23.57,4,Homework Help,4,Assignment Completed,True,3.9,False,0.1697072549851506,1
SESSION00622,Undergraduate,Business,2025-02-05,18.89,4,Writing,3,Assignment Completed,True,3.5,False,0.21175224986765484,2
SESSION00623,High School,Psychology,2024-09-21,8.92,2,Homework Help,3,Confused,True,3.0,False,0.2242152466367713,9
SESSION00624,Undergraduate,Biology,2025-06-18,11.3,4,Writing,3,Idea Drafted,True,3.3,False,0.35398230088495575,6
SESSION00625,Undergraduate,Computer Science,2025-02-02,15.86,3,Writing,3,Idea Drafted,False,4.1,False,0.18915510718789408,2
SESSION00626,Undergraduate,Computer Science,2024-10-09,5.68,1,Studying,3,Idea Drafted,True,1.6,False,0.17605633802816903,10
SESSION00627,Graduate,Biology,2024-06-24,23.98,8,Brainstorming,4,Idea Drafted,True,4.0,True,0.3336113427856547,6
SESSION00628,Undergraduate,Biology,2024-12-06,15.45,3,Writing,3,Idea Drafted,True,1.7,False,0.1941747572815534,12
SESSION00629,High School,Engineering,2025-03-21,3.12,1,Studying,1,Idea Drafted,False,1.0,False,0.3205128205128205,3
SESSION00630,Undergraduate,Engineering,2024-11-06,27.07,8,Studying,3,Idea Drafted,False,3.5,True,0.2955301071296638,11
SESSION00631,Undergraduate,Math,2025-06-21,24.58,8,Homework Help,4,Confused,True,3.2,True,0.3254678600488202,6
SESSION00632,Undergraduate,Psychology,2024-11-09,45.11,9,Studying,5,Idea Drafted,True,5.0,True,0.19951230325870095,11
SESSION00633,Undergraduate,History,2025-04-12,8.96,2,Writing,3,Idea Drafted,True,3.1,False,0.2232142857142857,4
SESSION00634,Undergraduate,Math,2024-12-16,16.06,3,Studying,4,Assignment Completed,True,3.4,False,0.18679950186799504,12
SESSION00635,High School,Engineering,2025-01-26,9.56,2,Homework Help,4,Idea Drafted,False,2.6,False,0.20920502092050208,1
SESSION00636,Undergraduate,Math,2025-03-21,15.78,3,Writing,4,Assignment Completed,True,2.5,False,0.19011406844106465,3
SESSION00637,Undergraduate,Psychology,2024-08-26,27.53,6,Coding,2,Idea Drafted,True,1.0,True,0.21794406102433708,8
SESSION00638,Undergraduate,Math,2024-07-04,46.68,18,Coding,4,Assignment Completed,True,3.1,True,0.3856041131105398,7
SESSION00639,Graduate,Engineering,2025-04-06,35.53,9,Coding,4,Gave Up,False,3.3,True,0.2533070644525753,4
SESSION00640,High School,Business,2024-07-31,17.93,6,Studying,3,Idea Drafted,True,2.2,True,0.33463469046291133,7
SESSION00641,Graduate,History,2025-02-22,8.73,2,Coding,3,Gave Up,False,2.1,False,0.2290950744558992,2
SESSION00642,Undergraduate,Psychology,2025-02-01,15.85,4,Coding,3,Assignment Completed,True,2.9,False,0.25236593059936907,2
SESSION00643,Graduate,Engineering,2024-07-02,11.01,3,Homework Help,2,Idea Drafted,True,2.4,False,0.2724795640326976,7
SESSION00644,Undergraduate,Math,2025-03-10,16.65,6,Coding,2,Assignment Completed,True,1.0,True,0.3603603603603604,3
SESSION00645,Undergraduate,Computer Science,2024-10-08,8.26,4,Homework Help,3,Assignment Completed,False,2.2,False,0.48426150121065376,10
SESSION00646,High School,History,2024-09-06,10.57,5,Writing,2,Idea Drafted,True,2.0,True,0.47303689687795647,9
SESSION00647,High School,History,2024-08-29,11.71,5,Studying,4,Confused,False,3.7,True,0.4269854824935952,8
SESSION00648,Undergraduate,Math,2025-05-09,7.21,2,Homework Help,4,Confused,False,3.5,False,0.27739251040221913,5
SESSION00649,Undergraduate,Biology,2024-08-23,4.24,1,Studying,3,Assignment Completed,True,3.0,False,0.23584905660377356,8
SESSION00650,Undergraduate,Computer Science,2024-09-22,4.94,1,Studying,5,Confused,False,5.0,False,0.20242914979757085,9
SESSION00651,Graduate,Business,2025-04-06,36.76,14,Studying,4,Assignment Completed,True,4.2,True,0.38084874863982593,4
SESSION00652,Undergraduate,Psychology,2024-07-11,27.01,6,Coding,3,Assignment Completed,True,3.4,True,0.22213994816734542,7
SESSION00653,Undergraduate,Biology,2025-04-04,18.19,4,Coding,4,Idea Drafted,True,4.4,False,0.2199010445299615,4
SESSION00654,Undergraduate,Engineering,2024-09-01,17.61,8,Homework Help,3,Idea Drafted,True,3.0,True,0.4542873367404884,9
SESSION00655,Undergraduate,Computer Science,2024-09-08,7.0,2,Studying,4,Confused,True,3.0,False,0.2857142857142857,9
SESSION00656,Undergraduate,Biology,2025-05-11,22.88,9,Homework Help,4,Idea Drafted,True,2.2,True,0.3933566433566434,5
SESSION00657,Graduate,Psychology,2024-09-13,7.27,2,Writing,5,Assignment Completed,True,4.9,False,0.27510316368638243,9
SESSION00658,Undergraduate,Math,2024-09-08,20.53,4,Writing,3,Idea Drafted,True,2.8,False,0.1948368241597662,9
SESSION00659,Undergraduate,Psychology,2024-08-14,12.09,4,Studying,4,Idea Drafted,False,3.8,False,0.3308519437551696,8
SESSION00660,Undergraduate,Math,2024-10-16,27.3,6,Coding,4,Idea Drafted,True,4.7,True,0.21978021978021978,10
SESSION00661,Undergraduate,History,2024-12-19,12.25,3,Writing,3,Idea Drafted,False,2.9,False,0.24489795918367346,12
SESSION00662,Undergraduate,Biology,2024-07-17,10.24,3,Writing,4,Assignment Completed,True,4.6,False,0.29296875,7
SESSION00663,Graduate,Business,2025-03-07,6.77,1,Coding,3,Assignment Completed,True,3.2,False,0.14771048744460857,3
SESSION00664,Undergraduate,Psychology,2024-12-15,22.15,4,Studying,5,Assignment Completed,True,5.0,False,0.18058690744920994,12
SESSION00665,Undergraduate,Business,2024-09-19,19.89,6,Coding,3,Assignment Completed,False,3.3,True,0.30165912518853694,9
SESSION00666,Undergraduate,Engineering,2025-02-19,43.9,9,Homework Help,4,Idea Drafted,True,3.1,True,0.2050113895216401,2
SESSION00667,Undergraduate,History,2024-08-15,18.34,4,Studying,2,Idea Drafted,True,1.9,False,0.21810250817884405,8
SESSION00668,Undergraduate,Biology,2024-07-06,41.1,17,Coding,4,Assignment Completed,True,4.7,True,0.41362530413625304,7
SESSION00669,Undergraduate,History,2024-08-08,29.96,7,Writing,4,Idea Drafted,False,5.0,True,0.2336448598130841,8
SESSION00670,Undergraduate,Computer Science,2025-04-01,30.96,9,Writing,4,Idea Drafted,False,4.2,True,0.29069767441860467,4
SESSION00671,High School,Business,2025-06-13,20.79,5,Homework Help,4,Assignment Completed,True,4.3,True,0.24050024050024052,6
SESSION00672,Graduate,Business,2025-04-01,3.04,1,Homework Help,4,Idea Drafted,True,3.3,False,0.32894736842105265,4
SESSION00673,Undergraduate,Biology,2024-09-11,36.14,7,Studying,3,Assignment Completed,True,2.4,True,0.19369120088544547,9
SESSION00674,High School,Math,2024-11-13,21.36,4,Homework Help,3,Assignment Completed,False,3.2,False,0.18726591760299627,11
